2021-06-21,20.500000,20.500000,20.500000,20.500000,19.804464,24
2021-06-22,20.799999,20.799999,20.700001,20.700001,19.997679,114
2021-06-23,20.299999,20.299999,20.299999,20.299999,19.611250,111
2021-06-24,20.299999,20.400000,20.299999,20.400000,19.707857,280
2021-06-25,20.000000,20.100000,19.200001,19.200001,18.548573,3146
2021-06-28,19.200001,19.500000,19.200001,19.500000,18.838392,1185
2021-06-29,19.799999,19.900000,19.799999,19.799999,19.128214,77
2021-06-30,19.900000,19.900000,19.799999,19.900000,19.224821,612
2021-07-01,19.900000,19.900000,18.750000,19.750000,19.079910,1629
2021-07-02,19.500000,19.799999,19.500000,19.799999,19.128214,472
2021-07-05,18.750000,19.600000,18.500000,19.500000,18.838392,1947
2021-07-06,19.000000,19.250000,18.750000,19.250000,18.596874,1154
2021-07-07,18.799999,18.799999,18.500000,18.500000,17.872322,2572
2021-07-08,18.500000,18.500000,17.750000,17.900000,17.292679,1991
2021-07-09,17.900000,18.000000,17.850000,18.000000,17.389286,1314
2021-07-12,17.450001,18.700001,17.450001,18.500000,17.872322,4378
2021-07-13,18.350000,19.150000,18.350000,18.700001,18.065536,1479
2021-07-14,18.500000,18.500000,18.100000,18.100000,17.485893,341
2021-07-15,18.000000,18.000000,17.650000,18.000000,17.389286,450
2021-07-16,17.700001,18.000000,17.700001,18.000000,17.389286,220
2021-07-19,18.200001,18.500000,17.850000,18.000000,17.389286,348
2021-07-20,17.850000,17.850000,17.650000,17.850000,17.244375,403
2021-07-21,17.799999,18.500000,17.600000,18.500000,17.872322,588
2021-07-22,18.000000,18.500000,18.000000,18.049999,17.437588,394
2021-07-23,18.150000,18.700001,18.150000,18.700001,18.065536,468
2021-07-26,18.299999,18.299999,18.200001,18.250000,17.630804,152
2021-07-27,18.200001,19.000000,18.200001,18.950001,18.307055,2615
2021-07-28,18.950001,18.950001,18.950001,18.950001,18.307055,4
2021-07-29,18.750000,18.750000,18.200001,18.200001,17.582500,87
2021-07-30,18.299999,18.750000,18.299999,18.750000,18.113840,11
2021-08-02,18.299999,18.299999,18.299999,18.299999,17.679106,110
2021-08-03,18.000000,18.000000,18.000000,18.000000,17.389286,79
2021-08-04,18.000000,18.000000,18.000000,18.000000,17.389286,10
2021-08-05,18.000000,18.299999,17.400000,17.600000,17.002857,1669
2021-08-06,18.500000,18.500000,18.500000,18.500000,17.872322,1
2021-08-09,17.600000,18.150000,17.549999,18.150000,17.534197,130
2021-08-10,18.049999,18.100000,17.600000,17.600000,17.002857,754
2021-08-11,18.250000,18.650000,18.000000,18.549999,17.920624,750
2021-08-12,18.500000,18.500000,18.000000,18.350000,17.727411,39
2021-08-13,18.000000,18.500000,17.750000,18.500000,17.872322,647
2021-08-16,17.950001,18.500000,17.950001,18.500000,17.872322,83
2021-08-17,18.500000,18.500000,18.000000,18.150000,17.534197,1329
2021-08-18,18.100000,18.100000,17.900000,18.000000,17.389286,895
2021-08-19,17.900000,17.900000,17.700001,17.900000,17.292679,118
2021-08-20,18.000000,18.350000,17.299999,18.350000,17.727411,4613
2021-08-23,18.299999,18.299999,17.450001,17.450001,16.857946,2048
2021-08-24,17.450001,17.799999,17.400000,17.500000,16.906250,1750
2021-08-25,17.600000,18.000000,17.600000,17.750000,17.147768,2001
2021-08-26,18.000000,18.500000,18.000000,18.400000,17.775713,10758
2021-08-27,18.350000,18.350000,17.850000,18.299999,17.679106,5555
2021-08-30,18.400000,18.500000,18.100000,18.100000,17.485893,1216
2021-08-31,18.000000,18.000000,17.799999,17.799999,17.196070,6276
2021-09-01,18.250000,18.250000,17.850000,17.850000,17.244375,1725
2021-09-02,17.850000,18.250000,17.850000,17.850000,17.244375,1803
2021-09-03,18.000000,18.150000,17.650000,18.150000,17.534197,206
2021-09-06,18.150000,18.150000,17.700001,17.900000,17.292679,328
2021-09-07,17.650000,18.049999,17.600000,18.000000,17.389286,3947
2021-09-08,17.600000,17.750000,17.350000,17.500000,16.906250,2624
2021-09-09,17.400000,17.600000,17.299999,17.400000,16.809643,270
2021-09-10,17.250000,17.500000,16.049999,16.650000,16.085089,7297
2021-09-13,16.500000,17.400000,16.500000,17.000000,16.423214,4080
2021-09-14,17.400000,17.400000,16.700001,17.000000,16.423214,13424
2021-09-15,17.049999,17.500000,17.049999,17.049999,16.471518,4181
2021-09-16,17.450001,17.450001,17.000000,17.000000,16.423214,1493
